,userId,itemId,Xmin,Ymin,Xmax,Ymax,L,H,P,S,L/H,D
2537,1427,7290,97,598,614,943,517,345,1724,178365,1.4985507246376812,621.5416317512448
2538,413,15600,40,560,114,616,74,56,260,4144,1.3214285714285714,92.80086206496145
2539,410,15600,45,526,168,639,123,113,472,13899,1.0884955752212389,167.0269439342048
2540,193,15600,38,524,192,632,154,108,524,16632,1.4259259259259258,188.09572031282372
2541,746,15600,50,575,100,600,50,25,150,1250,2.0,55.90169943749474
2542,477,15600,43,536,135,632,92,96,376,8832,0.9583333333333334,132.9661611087573
2543,1435,15600,60,523,139,642,79,119,396,9401,0.6638655462184874,142.8355697996826
2544,105,28987,178,638,794,1151,616,513,2258,316008,1.2007797270955165,801.6389461596785
2545,915,28987,792,1176,796,1180,4,4,16,16,1.0,5.656854249492381
2546,1257,28987,103,659,798,1103,695,444,2278,308580,1.5653153153153154,824.7187399350157
2547,719,28987,535,975,538,978,3,3,12,9,1.0,4.242640687119285
2548,831,28987,266,648,773,1102,507,454,1922,230178,1.1167400881057268,680.5622675405976
2549,1295,28987,142,627,815,1139,673,512,2370,344576,1.314453125,845.619890967567
2550,1585,28987,232,657,757,1108,525,451,1952,236775,1.164079822616408,692.1170421251019
2551,661,4629,55,522,334,738,279,216,990,60264,1.2916666666666667,352.8413241104279
2552,1404,4629,67,530,345,766,278,236,1028,65608,1.1779661016949152,364.66422912043345
2553,100,4629,59,527,367,764,308,237,1090,72996,1.29957805907173,388.6296437483893
2554,952,25072,97,525,694,769,597,244,1682,145668,2.44672131147541,644.9379815145019
2555,1123,25072,23,416,731,968,708,552,2520,390816,1.2826086956521738,897.7572054848682
2556,1053,25072,90,471,396,901,306,430,1472,131580,0.7116279069767442,527.7650992629202
2557,687,25072,55,449,385,882,330,433,1526,142890,0.7621247113163973,544.4162010814888
2558,186,25072,89,414,759,955,670,541,2422,362470,1.2384473197781884,861.1509739877207
2559,957,25072,37,420,377,935,340,515,1710,175100,0.6601941747572816,617.1102008555685
2561,246,18167,42,498,187,609,145,111,512,16095,1.3063063063063065,182.60887163552596
2562,480,18167,42,496,184,601,142,105,494,14910,1.3523809523809525,176.60407696313243
2563,1147,18167,54,496,169,587,115,91,412,10465,1.2637362637362637,146.64924138910504
2564,254,18167,41,497,187,608,146,111,514,16206,1.3153153153153154,183.40392580312997
2565,1537,12371,106,1030,777,1296,671,266,1874,178486,2.522556390977444,721.8012191732569
2566,1002,12371,167,939,508,1179,341,240,1162,81840,1.4208333333333334,416.9904075635314
2567,637,12371,193,1150,529,1422,336,272,1216,91392,1.2352941176470589,432.2961947554015
2568,1282,12371,205,1078,715,1362,510,284,1588,144840,1.795774647887324,583.7430941775672
2569,952,12371,229,1201,369,1281,140,80,440,11200,1.75,161.24515496597098
2570,1003,12371,155,946,780,1390,625,444,2138,277500,1.4076576576576576,766.6557245595966
2571,804,12371,66,958,801,1384,735,426,2322,313110,1.7253521126760565,849.529869986924
2572,1435,4878,58,762,541,1196,483,434,1834,209622,1.1129032258064515,649.3419746173814
2573,1049,4878,55,707,586,1189,531,482,2026,255942,1.1016597510373445,717.1366675885427
2574,684,4878,44,672,570,1190,526,518,2088,272468,1.0154440154440154,738.24115301167
2575,1668,13007,48,858,101,916,53,58,222,3074,0.913793103448276,78.56844150166147
2576,433,13007,54,859,92,910,38,51,178,1938,0.7450980392156863,63.60031446463138
2577,909,13007,56,859,95,921,39,62,202,2418,0.6290322580645161,73.24616030891995
2578,503,17191,62,1063,355,1222,293,159,904,46587,1.8427672955974843,333.36166546260233
2579,672,17191,164,1067,303,1215,139,148,574,20572,0.9391891891891893,203.03940504246953
2580,1642,17191,65,1045,358,1193,293,148,882,43364,1.9797297297297296,328.25752085824325
2581,1322,17191,247,1077,360,1185,113,108,442,12204,1.0462962962962965,156.31058825300352
2582,1416,17191,89,1068,357,1194,268,126,788,33768,2.126984126984127,296.1418578992169
2583,886,10845,36,556,109,614,73,58,262,4234,1.2586206896551724,93.23625904121208
2584,1599,10845,38,559,107,605,69,46,230,3174,1.5,82.92767933567175
2585,1326,10845,33,556,109,613,76,57,266,4332,1.3333333333333333,95.0
2586,1442,7761,22,453,46,476,24,23,94,552,1.0434782608695652,33.24154027718932
2587,1508,7761,22,452,31,475,9,23,64,207,0.39130434782608703,24.698178070456937
2588,1389,7761,23,452,42,476,19,24,86,456,0.7916666666666666,30.610455730027933
2589,687,25094,132,639,317,815,185,176,722,32560,1.0511363636363635,255.34486483969087
2590,1053,25094,112,653,315,808,203,155,716,31465,1.3096774193548386,255.4094751570505
2591,957,25094,101,629,359,843,258,214,944,55212,1.2056074766355143,335.2014319778482
2592,1193,31292,65,210,734,516,669,306,1950,204714,2.1862745098039214,735.6609273299758
2593,1139,31292,102,213,354,479,252,266,1036,67032,0.9473684210526316,366.41506519246724
2594,1508,31292,335,163,762,501,427,338,1530,144326,1.2633136094674555,544.5851632205931
2595,1142,31292,172,256,390,385,218,129,694,28122,1.689922480620155,253.3081127796739
2596,134,31292,92,213,758,598,666,385,2102,256410,1.7298701298701298,769.2730334543127
2597,903,31292,321,170,520,327,199,157,712,31243,1.2675159235668791,253.4758371127315
2598,753,8296,104,563,577,1143,473,580,2106,274340,0.8155172413793104,748.4176641421553
2599,341,8296,168,606,529,1110,361,504,1730,181944,0.7162698412698413,619.9491914665266
2600,343,8296,86,548,567,1097,481,549,2060,264069,0.8761384335154827,729.9054733319925
2601,899,8296,118,574,569,1094,451,520,1942,234520,0.8673076923076923,688.3320419681188
2602,1661,8296,139,606,482,1113,343,507,1700,173901,0.6765285996055227,612.1258040631844
2603,25,8296,419,614,562,879,143,265,816,37895,0.539622641509434,301.1212380420883
2604,875,7617,67,788,193,905,126,117,486,14742,1.0769230769230769,171.9447585708852
2605,161,7617,71,778,177,908,106,130,472,13780,0.8153846153846154,167.73789077009405
2606,1741,7617,57,779,193,909,136,130,532,17680,1.0461538461538462,188.13824704190267
2607,166,7617,56,781,199,896,143,115,516,16445,1.2434782608695651,183.50476833041697
2609,1628,7617,76,783,186,906,110,123,466,13530,0.8943089430894309,165.01212076693034
2610,158,7617,90,796,168,906,78,110,376,8580,0.7090909090909091,134.84806264830058
2611,876,7617,147,790,194,909,47,119,332,5593,0.3949579831932773,127.94530081249565
2612,1160,7617,55,798,143,908,88,110,396,9680,0.8,140.86873322352267
2613,1456,7617,98,804,177,896,79,92,342,7268,0.8586956521739131,121.26417442921878
2614,1400,7617,93,812,196,876,103,64,334,6592,1.609375,121.26417442921878
2615,1284,30204,44,1037,193,1241,149,204,706,30396,0.7303921568627451,252.62026838715852
2616,145,30204,57,1059,179,1203,122,144,532,17568,0.8472222222222222,188.73261509341728
2617,491,30204,51,1044,192,1236,141,192,666,27072,0.734375,238.2120903732638
2618,590,30204,135,1186,136,1188,1,2,6,2,0.5,2.23606797749979
2619,147,30204,48,1037,187,1239,139,202,682,28078,0.6881188118811881,245.20399670478457
2620,1453,30204,47,1032,184,1240,137,208,690,28496,0.6586538461538461,249.06424873915566
2621,1441,30204,41,1034,181,1242,140,208,696,29120,0.6730769230769231,250.7269431074371
2622,483,30204,48,1036,187,1240,139,204,686,28356,0.6813725490196079,246.85420798519922
2623,1508,30204,41,1036,193,1241,152,205,714,31160,0.7414634146341463,255.2038400965001
2624,1698,7535,173,341,640,855,467,514,1962,240038,0.9085603112840468,694.4674218420904
2625,502,7535,39,333,651,763,612,430,2084,263160,1.4232558139534883,747.959891972825
2626,66,7535,207,335,639,876,432,541,1946,233712,0.7985212569316081,692.3185682906388
2627,1181,8924,135,745,419,851,284,106,780,30104,2.679245283018868,303.13693275481955
2628,287,8924,151,749,425,829,274,80,708,21920,3.425,285.4400112107621
2629,29,8924,118,730,270,855,152,125,554,19000,1.216,196.7968495682794
2630,71,8924,142,742,408,865,266,123,778,32718,2.16260162601626,293.0614270080592
2631,748,8924,156,755,437,855,281,100,762,28100,2.81,298.2633064927699
2632,183,8924,150,703,447,879,297,176,946,52272,1.6875,345.23180618245476
2633,525,8924,154,728,487,870,333,142,950,47286,2.3450704225352115,362.01243072579706
2634,25,8924,182,770,245,797,63,27,180,1701,2.333333333333333,68.54195795277518
2635,783,9407,76,951,108,980,32,29,122,928,1.1034482758620692,43.18564576337837
2636,886,9407,52,947,101,992,49,45,188,2205,1.0888888888888888,66.52818951391959
2637,386,9407,77,959,100,976,23,17,80,391,1.3529411764705883,28.600699292150182
2638,1219,9407,54,949,104,991,50,42,184,2100,1.1904761904761905,65.29931086925804
2639,790,9407,52,950,105,992,53,42,190,2226,1.261904761904762,67.62396025078685
2640,1319,9407,55,947,109,990,54,43,194,2322,1.255813953488372,69.02897942168927
2641,1446,31018,81,572,102,610,21,38,118,798,0.5526315789473685,43.41658669218482
2642,1573,31018,72,559,113,616,41,57,196,2337,0.7192982456140351,70.21395872616783
2643,859,31018,76,567,123,628,47,61,216,2867,0.7704918032786885,77.00649323271382
2644,1204,31018,74,563,118,617,44,54,196,2376,0.8148148148148148,69.65629906907199
2645,1671,31018,68,572,115,613,47,41,176,1927,1.146341463414634,62.369864518050704
2646,1664,31018,80,572,103,608,23,36,118,828,0.6388888888888888,42.720018726587654
2647,1706,30934,119,701,567,1106,448,405,1706,181440,1.1061728395061727,603.9279758381789
2648,457,30934,98,713,593,1111,495,398,1786,197010,1.243718592964824,635.1606096098844
2649,391,30934,192,727,593,1088,401,361,1524,144761,1.110803324099723,539.557225880629
2650,387,14575,51,844,149,916,98,72,340,7056,1.3611111111111112,121.60592090848209
2651,792,14575,54,847,135,911,81,64,290,5184,1.265625,103.23274674249446
2652,1107,14575,53,846,133,903,80,57,274,4560,1.4035087719298245,98.22932352408826
2653,884,33304,89,1298,408,1574,319,276,1190,88044,1.1557971014492754,421.82579342662297
2654,285,33304,103,1297,467,1587,364,290,1308,105560,1.2551724137931035,465.3987537585377
2655,272,33304,95,1301,469,1587,374,286,1320,106964,1.3076923076923077,470.82056029871933
2656,917,13526,111,396,531,724,420,328,1496,137760,1.2804878048780488,532.9014918350294
2657,831,13526,38,388,527,729,489,341,1660,166749,1.4340175953079182,596.1560198471537
2658,1212,13526,108,441,469,675,361,234,1190,84474,1.5427350427350428,430.20576472195256
2659,126,12338,57,768,163,824,106,56,324,5936,1.8928571428571428,119.88327656516567
2660,421,12338,73,772,168,814,95,42,274,3990,2.261904761904762,103.87011119662864
2661,337,12338,56,770,163,818,107,48,310,5136,2.2291666666666665,117.27318534089538
2662,1598,16228,14,370,292,628,278,258,1072,71724,1.0775193798449612,379.27298875612007
2663,1117,16228,30,376,287,621,257,245,1004,62965,1.0489795918367346,355.0690073774392
2664,1107,16228,21,377,283,614,262,237,998,62094,1.1054852320675106,353.28883367579
2665,421,9713,42,614,379,1051,337,437,1548,147269,0.7711670480549199,551.8496171965693
2666,13,9713,35,587,379,1036,344,449,1586,154456,0.7661469933184856,565.6297375492204
2667,25,9713,85,722,296,868,211,146,714,30806,1.4452054794520548,256.587217140683
2668,1277,9713,85,657,374,1012,289,355,1288,102595,0.8140845070422535,457.7619468675831
2669,71,9713,54,595,360,1068,306,473,1558,144738,0.6469344608879493,563.3515776138379
2670,1719,9713,55,578,353,1012,298,434,1464,129332,0.6866359447004609,526.4598750142312
2671,1231,9713,66,591,385,1038,319,447,1532,142593,0.7136465324384788,549.1538946415659
2672,748,9713,45,666,369,960,324,294,1236,95256,1.1020408163265305,437.5065713792194
2673,641,9713,42,604,381,1041,339,437,1552,148143,0.7757437070938215,553.0732320407488
2674,1279,9713,49,635,357,992,308,357,1330,109956,0.8627450980392157,471.5007953333695
2675,931,9454,228,295,429,587,201,292,986,58692,0.6883561643835616,354.4925951271761
2676,841,9454,236,274,501,608,265,334,1198,88510,0.7934131736526946,426.3578309354714
2677,384,9454,223,273,515,606,292,333,1250,97236,0.8768768768768769,442.89163460151286
2678,1319,9454,149,265,502,639,353,374,1454,132022,0.9438502673796793,514.2810515661646
2679,886,9454,238,291,466,577,228,286,1028,65208,0.7972027972027972,365.75948381415895
2680,1269,9454,237,242,508,632,271,390,1322,105690,0.6948717948717948,474.911570716065
2681,1300,10167,152,762,338,992,186,230,832,42780,0.8086956521739129,295.79722784367
2682,261,10167,172,800,340,898,168,98,532,16464,1.7142857142857142,194.49421585229726
2683,1081,10167,55,774,452,1074,397,300,1394,119100,1.3233333333333333,497.6032556163595
2684,831,10167,112,778,458,990,346,212,1116,73352,1.6320754716981132,405.7831933434405
2685,659,10167,146,780,446,1016,300,236,1072,70800,1.2711864406779658,381.70145401871343
2686,443,10167,140,780,338,1006,198,226,848,44748,0.8761061946902655,300.4663042672173
2687,1210,10167,129,776,452,1098,323,322,1290,104006,1.0031055900621118,456.0844220097854
2688,1460,10167,69,772,430,1310,361,538,1798,194218,0.6710037174721191,647.892738036166
2689,119,1473,147,949,298,1106,151,157,616,23707,0.961783439490446,217.83020910791964
2690,1602,1473,77,884,326,1166,249,282,1062,70218,0.8829787234042553,376.19808611953357
2691,1601,1473,151,1000,239,1088,88,88,352,7744,1.0,124.45079348883236
2692,279,1473,102,905,325,1152,223,247,940,55081,0.9028340080971659,332.77319603597886
2693,886,1473,132,932,326,1168,194,236,860,45784,0.8220338983050848,305.50286414369344
2694,935,1473,75,898,339,1170,264,272,1072,71808,0.9705882352941176,379.0514476954283
2695,1413,1473,141,942,314,1144,173,202,750,34946,0.8564356435643564,265.9567634033773
2696,1607,1473,131,924,336,1168,205,244,898,50020,0.8401639344262295,318.6863661972379
2697,1426,17285,74,863,395,1118,321,255,1152,81855,1.258823529411765,409.9585344885504
2698,738,17285,54,877,398,1105,344,228,1144,78432,1.5087719298245614,412.6984371184364
2699,1375,17285,75,906,333,1089,258,183,882,47214,1.4098360655737705,316.3115552742264
2700,806,8836,45,831,525,1114,480,283,1526,135840,1.6961130742049468,557.2153982079103
2701,140,8836,46,857,482,1124,436,267,1406,116412,1.632958801498127,511.2582517671475
2702,1671,8836,69,846,534,1137,465,291,1512,135315,1.5979381443298968,548.5489950770123
2703,909,8836,48,849,492,1081,444,232,1352,103008,1.913793103448276,500.9590801652366
2704,1560,8836,44,886,481,1076,437,190,1254,83030,2.3,476.5175757514092
2705,809,8836,39,839,502,1103,463,264,1454,122232,1.7537878787878791,532.977485453185
2706,861,8836,82,848,504,1122,422,274,1392,115628,1.54014598540146,503.15007701480084
2707,1384,8836,56,829,510,1145,454,316,1540,143464,1.4367088607594938,553.1473583051808
2708,905,8836,190,930,477,1100,287,170,914,48790,1.688235294117647,333.5700825913499
2709,1328,15247,137,121,727,587,590,466,2112,274940,1.2660944206008584,751.8350883006193
2710,1432,15247,78,261,827,590,749,329,2156,246421,2.276595744680851,818.0721239597399
2711,1657,15247,159,113,806,601,647,488,2270,315736,1.3258196721311477,810.4029861741626
2712,800,19237,66,772,643,1302,577,530,2214,305810,1.0886792452830192,783.4723990033089
2713,891,19237,27,676,653,1302,626,626,2504,391876,1.0,885.2976900455575
2714,952,19237,91,873,516,1265,425,392,1634,166600,1.0841836734693877,578.1773084443906
2715,240,19237,130,826,484,1230,354,404,1516,143016,0.8762376237623762,537.1517476467893
2716,1185,19237,43,733,634,1287,591,554,2290,327414,1.0667870036101084,810.0598743302868
2717,894,19237,89,733,517,1146,428,413,1682,176764,1.036319612590799,594.7713846512793
2718,944,19237,58,823,580,1239,522,416,1876,217152,1.2548076923076923,667.4878276043692
2719,1610,19237,142,832,427,1188,285,356,1282,101460,0.8005617977528091,456.0274114568114
2720,857,3143,214,183,926,710,712,527,2478,375224,1.3510436432637571,885.81770133589
2721,903,3143,73,151,983,768,910,617,3054,561470,1.4748784440842788,1099.449407658215
2722,356,3143,100,183,890,684,790,501,2582,395790,1.5768463073852297,935.4683319065376
2723,1359,577,63,1041,143,1104,80,63,286,5040,1.2698412698412698,101.82828683622247
2724,555,577,64,1043,137,1101,73,58,262,4234,1.2586206896551724,93.23625904121208
2725,831,577,64,1035,152,1108,88,73,322,6424,1.2054794520547945,114.33722053644648
2726,984,577,79,1056,115,1095,36,39,150,1404,0.9230769230769232,53.075418038862395
2727,877,577,70,1037,148,1104,78,67,290,5226,1.164179104477612,102.82509421342633
2728,1750,577,61,1042,140,1099,79,57,272,4503,1.3859649122807018,97.41663102366043
2729,1243,577,68,1036,141,1107,73,71,288,5183,1.028169014084507,101.83319694480774
2730,1470,24077,532,876,807,1283,275,407,1364,111925,0.6756756756756757,491.19649835885434
2731,1700,24077,265,840,843,1309,578,469,2094,271082,1.232409381663113,744.3419912916374
2732,119,24077,533,846,840,1291,307,445,1504,136615,0.6898876404494382,540.6237138713026
2733,387,24077,562,865,764,1294,202,429,1262,86658,0.4708624708624709,474.17823653137015
2734,1364,24077,538,863,813,1220,275,357,1264,98175,0.7703081232492998,450.6373264610911
2735,1595,24077,519,865,790,1105,271,240,1022,65040,1.1291666666666669,361.99585632987566
2736,611,24077,524,876,800,1287,276,411,1374,113436,0.6715328467153284,495.07272193082906
2737,620,24077,473,898,916,1335,443,437,1760,193591,1.0137299771167048,622.2684308238688
2738,1223,24077,488,855,847,1311,359,456,1630,163704,0.7872807017543859,580.3593714242926
2739,788,24077,540,891,773,1237,233,346,1158,80618,0.6734104046242775,417.1390655404981
2740,1508,31101,34,766,84,815,50,49,198,2450,1.020408163265306,70.00714249274856
2741,813,31101,36,775,92,816,56,41,194,2296,1.3658536585365857,69.40461079784254
