userId,itemId,Xmin,Ymin,Xmax,Ymax,Xmin_true,Ymin_true,Xmax_true,Ymax_true,acc,se_Xmin,se_Ymin,se_Xmax,se_Ymax,Y_xmin,Y_ymin,Y_xmax,Y_ymax,L,H,P,S,L/H,D
952,12371,229,1201,369,1281,30,906,842,1710,0.6218710729205583,39601,87025,223729,184041,0,0,0,0,140.0,80.0,440.0,11200.0,1.75,161.24515496597098
1003,12371,155,946,780,1390,30,906,842,1710,0.9126355726884716,15625,1600,3844,102400,1,1,1,1,625.0,444.0,2138.0,277500.0,1.4076576576576576,766.6557245595966
804,12371,66,958,801,1384,30,906,842,1710,0.9207812553068642,1296,2704,1681,106276,1,1,1,1,735.0,426.0,2322.0,313110.0,1.7253521126760565,849.5298699869238
1435,4878,58,762,541,1196,83,653,757,1138,0.8904687433624288,625,11881,46656,3364,1,0,0,0,483.0,434.0,1834.0,209622.0,1.1129032258064515,649.3419746173813
1049,4878,55,707,586,1189,83,653,757,1138,0.9377385419919304,784,2916,29241,2601,1,1,1,1,531.0,482.0,2026.0,255942.0,1.1016597510373445,717.1366675885428
684,4878,44,672,570,1190,83,653,757,1138,0.9307086834868834,1521,361,34969,2704,0,1,1,1,526.0,518.0,2088.0,272468.0,1.0154440154440154,738.2411530116701
1668,13007,48,858,101,916,46,858,124,909,0.9990933799209356,4,0,529,49,1,1,1,1,53.0,58.0,222.0,3074.0,0.913793103448276,78.56844150166147
433,13007,54,859,92,910,46,858,124,909,0.9983020345598278,64,1,1024,1,0,0,0,1,38.0,51.0,178.0,1938.0,0.7450980392156863,63.600314464631396
909,13007,56,859,95,921,46,858,124,909,0.9983082656256632,100,1,841,144,0,0,0,0,39.0,62.0,202.0,2418.0,0.6290322580645161,73.24616030891995
503,17191,62,1063,355,1222,176,1084,263,1199,0.973933183882038,12996,441,8464,529,0,1,0,0,293.0,159.0,904.0,46587.0,1.8427672955974843,333.3616654626024
672,17191,164,1067,303,1215,176,1084,263,1199,0.9973398599155588,144,289,1600,256,1,1,1,0,139.0,148.0,574.0,20572.0,0.9391891891891893,203.03940504246955
1642,17191,65,1045,358,1193,176,1084,263,1199,0.9733834913263628,12321,1521,9025,36,0,0,0,1,293.0,148.0,882.0,43364.0,1.9797297297297296,328.25752085824325
1322,17191,247,1077,360,1185,176,1084,263,1199,0.9829223422713576,5041,49,9409,196,1,1,0,1,113.0,108.0,442.0,12204.0,1.0462962962962965,156.31058825300354
1416,17191,89,1068,357,1194,176,1084,263,1199,0.9806085201183988,7569,256,8836,25,1,1,0,1,268.0,126.0,788.0,33768.0,2.126984126984127,296.14185789921686
886,10845,36,556,109,614,32,554,112,604,0.9995066902741502,16,4,9,100,1,1,1,0,73.0,58.0,262.0,4234.0,1.2586206896551724,93.23625904121208
1599,10845,38,559,107,605,32,554,112,604,0.9996673027430316,36,25,25,1,0,0,0,1,69.0,46.0,230.0,3174.0,1.5,82.92767933567175
1326,10845,33,556,109,613,32,554,112,604,0.999636709891816,1,4,9,81,1,1,1,0,76.0,57.0,266.0,4332.0,1.3333333333333333,95.0
1442,7761,22,453,46,476,25,452,42,474,0.9998377121744272,9,1,16,4,0,0,1,0,24.0,23.0,94.0,552.0,1.0434782608695652,33.24154027718932
1508,7761,22,452,31,475,25,452,42,474,0.9992913431616643,9,0,121,1,0,1,0,1,9.0,23.0,64.0,207.0,0.39130434782608703,24.69817807045693
1389,7761,23,452,42,476,25,452,42,474,0.9999567232465141,4,0,0,4,1,1,1,0,19.0,24.0,86.0,456.0,0.7916666666666666,30.61045573002793
687,25094,132,639,317,815,53,629,298,857,0.977606773514574,6241,100,361,1764,0,1,1,0,185.0,176.0,722.0,32560.0,1.0511363636363635,255.34486483969087
1053,25094,112,653,315,808,53,629,298,857,0.982153661812288,3481,576,289,2401,1,0,1,0,203.0,155.0,716.0,31465.0,1.3096774193548386,255.4094751570505
957,25094,101,629,359,843,53,629,298,857,0.983544972600303,2304,0,3721,196,1,1,0,1,258.0,214.0,944.0,55212.0,1.2056074766355145,335.2014319778482
1193,31292,65,210,734,516,279,141,722,725,0.6545425430188454,45796,4761,144,43681,0,1,1,1,669.0,306.0,1950.0,204714.0,2.1862745098039214,735.6609273299757
1139,31292,102,213,354,479,279,141,722,725,0.14917439503676222,31329,5184,135424,60516,0,0,0,1,252.0,266.0,1036.0,67032.0,0.9473684210526316,366.4150651924672
1508,31292,335,163,762,501,279,141,722,725,0.7972392904692841,3136,484,1600,50176,1,1,1,1,427.0,338.0,1530.0,144326.0,1.2633136094674555,544.5851632205931
1142,31292,172,256,390,385,279,141,722,725,0.08312599797773679,11449,13225,110224,115600,1,0,0,0,218.0,129.0,694.0,28122.0,1.689922480620155,253.30811277967396
134,31292,92,213,758,598,279,141,722,725,0.7892527234211935,34969,5184,1296,16129,0,0,1,1,666.0,385.0,2102.0,256410.0,1.7298701298701298,769.2730334543128
903,31292,321,170,520,327,279,141,722,725,0.2613230725589865,1764,841,40804,158404,1,1,1,0,199.0,157.0,712.0,31243.0,1.2675159235668791,253.4758371127315
753,8296,104,563,577,1143,24,550,502,964,0.9003662360127574,6400,169,5625,32041,1,1,0,0,473.0,580.0,2106.0,274340.0,0.8155172413793104,748.4176641421553
341,8296,168,606,529,1110,24,550,502,964,0.8965777429410599,20736,3136,729,21316,1,0,1,0,361.0,504.0,1730.0,181944.0,0.7162698412698413,619.9491914665266
343,8296,86,548,567,1097,24,550,502,964,0.9419743409553668,3844,4,4225,17689,1,1,0,1,481.0,549.0,2060.0,264069.0,0.8761384335154827,729.9054733319925
899,8296,118,574,569,1094,24,550,502,964,0.9306246283582896,8836,576,4489,16900,1,1,0,1,451.0,520.0,1942.0,234520.0,0.8673076923076923,688.3320419681187
1661,8296,139,606,482,1113,24,550,502,964,0.9122430041263492,13225,3136,400,22201,1,0,1,0,343.0,507.0,1700.0,173901.0,0.6765285996055227,612.1258040631843
25,8296,419,614,562,879,24,550,502,964,0.6149656738202065,156025,4096,3600,7225,0,0,0,1,143.0,265.0,816.0,37895.0,0.539622641509434,301.1212380420883
875,7617,67,788,193,905,38,775,240,917,0.9936587012311132,841,169,2209,144,1,1,1,1,126.0,117.0,486.0,14742.0,1.0769230769230769,171.9447585708852
161,7617,71,778,177,908,38,775,240,917,0.990292891447449,1089,9,3969,81,1,1,1,1,106.0,130.0,472.0,13780.0,0.8153846153846154,167.73789077009403
1741,7617,57,779,193,909,38,775,240,917,0.995003139536857,361,16,2209,64,1,1,1,1,136.0,130.0,532.0,17680.0,1.0461538461538462,188.1382470419027
166,7617,56,781,199,896,38,775,240,917,0.9953199216341432,324,36,1681,441,1,1,1,1,143.0,115.0,516.0,16445.0,1.2434782608695651,183.504768330417
1628,7617,76,783,186,906,38,775,240,917,0.9914299129037794,1444,64,2916,121,1,1,1,1,110.0,123.0,466.0,13530.0,0.8943089430894309,165.01212076693034
158,7617,90,796,168,906,38,775,240,917,0.9840666147496008,2704,441,5184,121,0,0,1,1,78.0,110.0,376.0,8580.0,0.7090909090909091,134.84806264830058
876,7617,147,790,194,909,38,775,240,917,0.9730622080843544,11881,225,2116,64,0,1,1,1,47.0,119.0,332.0,5593.0,0.3949579831932773,127.94530081249563
1160,7617,55,798,143,908,38,775,240,917,0.9805631556022348,289,529,9409,81,1,0,0,1,88.0,110.0,396.0,9680.0,0.8,140.8687332235227
1456,7617,98,804,177,896,38,775,240,917,0.9833104860531025,3600,841,3969,441,0,0,1,1,79.0,92.0,342.0,7268.0,0.8586956521739131,121.26417442921878
1400,7617,93,812,196,876,38,775,240,917,0.9848943965395328,3025,1369,1936,1681,0,0,1,1,103.0,64.0,334.0,6592.0,1.609375,121.26417442921878
1284,30204,44,1037,193,1241,37,1031,233,1243,0.9983847892862472,49,36,1600,4,1,1,1,1,149.0,204.0,706.0,30396.0,0.7303921568627451,252.62026838715846
145,30204,57,1059,179,1203,37,1031,233,1243,0.9945490224580276,400,784,2916,1600,1,1,1,0,122.0,144.0,532.0,17568.0,0.8472222222222222,188.73261509341728
491,30204,51,1044,192,1236,37,1031,233,1243,0.9979965266753628,196,169,1681,49,1,1,1,1,141.0,192.0,666.0,27072.0,0.734375,238.2120903732638
590,30204,135,1186,136,1188,37,1031,233,1243,0.9559494072779156,9604,24025,9409,3025,0,0,0,0,1.0,2.0,6.0,2.0,0.5,2.23606797749979
147,30204,48,1037,187,1239,37,1031,233,1243,0.9978110021765658,121,36,2116,16,1,1,1,1,139.0,202.0,682.0,28078.0,0.6881188118811881,245.20399670478454
1453,30204,47,1032,184,1240,37,1031,233,1243,0.9975987009459836,100,1,2401,9,1,1,1,1,137.0,208.0,690.0,28496.0,0.6586538461538461,249.0642487391557
1441,30204,41,1034,181,1242,37,1031,233,1243,0.99738926865095,16,9,2704,1,1,1,1,1,140.0,208.0,696.0,29120.0,0.6730769230769231,250.7269431074371
483,30204,48,1036,187,1240,37,1031,233,1243,0.9978282157898564,121,25,2116,9,1,1,1,1,139.0,204.0,686.0,28356.0,0.6813725490196079,246.8542079851992
1508,30204,41,1036,193,1241,37,1031,233,1243,0.9984268670076236,16,25,1600,4,1,1,1,1,152.0,205.0,714.0,31160.0,0.7414634146341463,255.2038400965001
1698,7535,173,341,640,855,220,428,863,812,0.7859286725473829,2209,7569,49729,1849,1,1,0,1,467.0,514.0,1962.0,240038.0,0.9085603112840468,694.4674218420903
502,7535,39,333,651,763,220,428,863,812,0.6890215873398002,32761,9025,44944,2401,0,0,1,1,612.0,430.0,2084.0,263160.0,1.4232558139534883,747.9598919728252
66,7535,207,335,639,876,220,428,863,812,0.7798787396670968,169,8649,50176,4096,1,0,0,0,432.0,541.0,1946.0,233712.0,0.7985212569316081,692.3185682906387
1181,8924,135,745,419,851,178,738,486,948,0.9522206392561472,1849,49,4489,9409,0,1,1,1,284.0,106.0,780.0,30104.0,2.679245283018868,303.13693275481955
287,8924,151,749,425,829,178,738,486,948,0.9433398970971224,729,121,3721,14161,1,1,1,0,274.0,80.0,708.0,21920.0,3.425,285.4400112107621
29,8924,118,730,270,855,178,738,486,948,0.8216319876105178,3600,64,46656,8649,0,1,0,1,152.0,125.0,554.0,19000.0,1.216,196.7968495682794
71,8924,142,742,408,865,178,738,486,948,0.9567910757010676,1296,16,6084,6889,0,1,1,1,266.0,123.0,778.0,32718.0,2.16260162601626,293.0614270080592
748,8924,156,755,437,855,178,738,486,948,0.9642380740646636,484,289,2401,8649,1,1,1,1,281.0,100.0,762.0,28100.0,2.81,298.2633064927699
183,8924,150,703,447,879,178,738,486,948,0.9749215826837628,784,1225,1521,4761,1,0,1,1,297.0,176.0,946.0,52272.0,1.6875,345.2318061824548
525,8924,154,728,487,870,178,738,486,948,0.9795494898715378,576,100,1,6084,1,1,1,1,333.0,142.0,950.0,47286.0,2.3450704225352115,362.01243072579706
25,8924,182,770,245,797,178,738,486,948,0.7522043054660725,16,1024,58081,22801,1,0,0,0,63.0,27.0,180.0,1701.0,2.333333333333333,68.54195795277518
783,9407,76,951,108,980,63,948,107,992,0.9995886194041732,169,9,1,144,0,1,1,0,32.0,29.0,122.0,928.0,1.1034482758620692,43.18564576337836
886,9407,52,947,101,992,63,948,107,992,0.9997987673865616,121,1,36,0,1,1,0,1,49.0,45.0,188.0,2205.0,1.0888888888888888,66.52818951391959
386,9407,77,959,100,976,63,948,107,992,0.9992078057876028,196,121,49,256,0,0,0,0,23.0,17.0,80.0,391.0,1.3529411764705883,28.600699292150182
1219,9407,54,949,104,991,63,948,107,992,0.9998828265795168,81,1,9,1,1,1,1,1,50.0,42.0,184.0,2100.0,1.1904761904761905,65.29931086925804
790,9407,52,950,105,992,63,948,107,992,0.9998357024864964,121,4,4,0,1,1,1,1,53.0,42.0,190.0,2226.0,1.261904761904762,67.62396025078685
1319,9407,55,947,109,990,63,948,107,992,0.9999070254380948,64,1,4,4,1,1,1,1,54.0,43.0,194.0,2322.0,1.255813953488372,69.02897942168927
1446,31018,81,572,102,610,55,565,120,622,0.9954075288809846,676,49,324,144,0,0,0,0,21.0,38.0,118.0,798.0,0.5526315789473685,43.41658669218482
1573,31018,72,559,113,616,55,565,120,622,0.998421698944848,289,36,49,36,1,0,1,1,41.0,57.0,196.0,2337.0,0.7192982456140351,70.21395872616783
859,31018,76,567,123,628,55,565,120,622,0.9981137377633548,441,4,9,36,0,1,1,1,47.0,61.0,216.0,2867.0,0.7704918032786885,77.00649323271381
1204,31018,74,563,118,617,55,565,120,622,0.9984832911811466,361,4,4,25,1,1,1,1,44.0,54.0,196.0,2376.0,0.8148148148148148,69.65629906907199
1671,31018,68,572,115,613,55,565,120,622,0.998752757214953,169,49,25,81,1,0,1,1,47.0,41.0,176.0,1927.0,1.146341463414634,62.3698645180507
1664,31018,80,572,103,608,55,565,120,622,0.9955384123831192,625,49,289,196,0,0,0,0,23.0,36.0,118.0,828.0,0.6388888888888888,42.72001872658765
1706,30934,119,701,567,1106,130,724,527,1014,0.9740577816061826,121,529,1600,8464,1,0,1,0,448.0,405.0,1706.0,181440.0,1.1061728395061727,603.9279758381789
457,30934,98,713,593,1111,130,724,527,1014,0.9638978461590614,1024,121,4356,9409,1,1,0,0,495.0,398.0,1786.0,197010.0,1.243718592964824,635.1606096098843
391,30934,192,727,593,1088,130,724,527,1014,0.9668639855591384,3844,9,4356,5476,0,1,0,1,401.0,361.0,1524.0,144761.0,1.110803324099723,539.557225880629
387,14575,51,844,149,916,46,843,149,916,0.99995803019566,25,1,0,0,1,1,1,1,98.0,72.0,340.0,7056.0,1.3611111111111112,121.60592090848208
792,14575,54,847,135,911,46,843,149,916,0.9995141188036024,64,16,196,25,0,0,0,1,81.0,64.0,290.0,5184.0,1.265625,103.23274674249446
1107,14575,53,846,133,903,46,843,149,916,0.9992203301732224,49,9,256,169,0,0,0,0,80.0,57.0,274.0,4560.0,1.4035087719298245,98.22932352408829
884,33304,89,1298,408,1574,181,1279,445,1675,0.986108386597573,8464,361,1369,10201,0,1,0,0,319.0,276.0,1190.0,88044.0,1.1557971014492754,421.82579342662285
285,33304,103,1297,467,1587,181,1279,445,1675,0.9900310049640636,6084,324,484,7744,1,1,1,1,364.0,290.0,1308.0,105560.0,1.2551724137931035,465.3987537585377
272,33304,95,1301,469,1587,181,1279,445,1675,0.9889657201706636,7396,484,576,7744,0,0,1,1,374.0,286.0,1320.0,106964.0,1.3076923076923077,470.82056029871933
917,13526,111,396,531,724,100,391,674,834,0.8957804552094233,121,25,20449,12100,1,1,1,1,420.0,328.0,1496.0,137760.0,1.2804878048780488,532.9014918350293
831,13526,38,388,527,729,100,391,674,834,0.8836929643439739,3844,9,21609,11025,0,1,1,1,489.0,341.0,1660.0,166749.0,1.4340175953079182,596.1560198471537
1212,13526,108,441,469,675,100,391,674,834,0.7772803304934212,64,2500,42025,25281,1,0,0,0,361.0,234.0,1190.0,84474.0,1.5427350427350428,430.2057647219526
126,12338,57,768,163,824,44,769,129,823,0.9973901623674984,169,1,1156,1,1,1,1,1,106.0,56.0,324.0,5936.0,1.8928571428571428,119.88327656516569
421,12338,73,772,168,814,44,769,129,823,0.9951776022043,841,9,1521,81,0,0,0,0,95.0,42.0,274.0,3990.0,2.261904761904762,103.87011119662864
337,12338,56,770,163,818,44,769,129,823,0.9973921290876434,144,1,1156,25,1,1,1,1,107.0,48.0,310.0,5136.0,2.2291666666666665,117.27318534089537
1598,16228,14,370,292,628,11,417,186,626,0.9377180885034384,9,2209,11236,4,1,0,0,1,278.0,258.0,1072.0,71724.0,1.0775193798449612,379.27298875612007
1117,16228,30,376,287,621,11,417,186,626,0.9432252570783314,361,1681,10201,25,0,1,1,1,257.0,245.0,1004.0,62965.0,1.0489795918367346,355.0690073774392
1107,16228,21,377,283,614,11,417,186,626,0.9479225479216224,100,1600,9409,144,1,1,1,0,262.0,237.0,998.0,62094.0,1.1054852320675106,353.2888336757901
421,9713,42,614,379,1051,29,544,420,894,0.9178511370719667,169,4900,1681,24649,1,1,1,0,337.0,437.0,1548.0,147269.0,0.7711670480549199,551.8496171965693
13,9713,35,587,379,1036,29,544,420,894,0.9379154585406472,36,1849,1681,20164,1,1,1,0,344.0,449.0,1586.0,154456.0,0.7661469933184856,565.6297375492204
25,9713,85,722,296,868,29,544,420,894,0.8669041385115799,3136,31684,15376,676,0,0,0,1,211.0,146.0,714.0,30806.0,1.4452054794520548,256.587217140683
1277,9713,85,657,374,1012,29,544,420,894,0.9164226431976809,3136,12769,2116,13924,0,0,1,1,289.0,355.0,1288.0,102595.0,0.8140845070422535,457.76194686758316
71,9713,54,595,360,1068,29,544,420,894,0.9029304400663752,625,2601,3600,30276,1,1,1,0,306.0,473.0,1558.0,144738.0,0.6469344608879493,563.3515776138379
1719,9713,55,578,353,1012,29,544,420,894,0.9470332262180952,676,1156,4489,13924,1,1,0,1,298.0,434.0,1464.0,129332.0,0.6866359447004609,526.4598750142312
1231,9713,66,591,385,1038,29,544,420,894,0.9331825914736444,1369,2209,1225,20736,0,1,1,0,319.0,447.0,1532.0,142593.0,0.7136465324384788,549.1538946415659
748,9713,45,666,369,960,29,544,420,894,0.9421878587177698,256,14884,2601,4356,1,0,1,1,324.0,294.0,1236.0,95256.0,1.1020408163265305,437.50657137921934
641,9713,42,604,381,1041,29,544,420,894,0.9296244382336648,169,3600,1521,21609,1,1,1,0,339.0,437.0,1552.0,148143.0,0.7757437070938215,553.0732320407488
1279,9713,49,635,357,992,29,544,420,894,0.9417771013216841,400,8281,3969,9604,1,1,0,1,308.0,357.0,1330.0,109956.0,0.8627450980392157,471.5007953333695
931,9454,228,295,429,587,8,231,484,595,0.7320236229962638,48400,4096,3025,64,0,0,0,1,201.0,292.0,986.0,58692.0,0.6883561643835616,354.4925951271761
841,9454,236,274,501,608,8,231,484,595,0.7382620224177414,51984,1849,289,169,0,1,1,1,265.0,334.0,1198.0,88510.0,0.7934131736526946,426.3578309354713
384,9454,223,273,515,606,8,231,484,595,0.7634277449680608,46225,1764,961,121,0,1,0,1,292.0,333.0,1250.0,97236.0,0.8768768768768769,442.8916346015129
1319,9454,149,265,502,639,8,231,484,595,0.8876847053151742,19881,1156,324,1936,1,1,1,0,353.0,374.0,1454.0,132022.0,0.9438502673796793,514.2810515661646
886,9454,238,291,466,577,8,231,484,595,0.7244883692901048,52900,3600,324,324,0,0,1,1,228.0,286.0,1028.0,65208.0,0.7972027972027972,365.75948381415895
1269,9454,237,242,508,632,8,231,484,595,0.7372206821742799,52441,121,576,1369,0,1,1,0,271.0,390.0,1322.0,105690.0,0.6948717948717948,474.911570716065
1300,10167,152,762,338,992,75,838,602,1133,0.8314736116981094,5929,5776,69696,19881,0,0,0,1,186.0,230.0,832.0,42780.0,0.8086956521739129,295.79722784367
261,10167,172,800,340,898,75,838,602,1133,0.7758317165458097,9409,1444,68644,55225,0,1,0,0,168.0,98.0,532.0,16464.0,1.7142857142857142,194.49421585229732
1081,10167,55,774,452,1074,75,838,602,1133,0.9492883361675646,400,4096,22500,3481,1,0,1,1,397.0,300.0,1394.0,119100.0,1.3233333333333333,497.6032556163595
831,10167,112,778,458,990,75,838,602,1133,0.9232028699503816,1369,3600,20736,20449,1,1,1,0,346.0,212.0,1116.0,73352.0,1.6320754716981132,405.7831933434405
659,10167,146,780,446,1016,75,838,602,1133,0.9227436246435026,5041,3364,24336,13689,0,1,1,1,300.0,236.0,1072.0,70800.0,1.2711864406779658,381.70145401871343
443,10167,140,780,338,1006,75,838,602,1133,0.8445654308087044,4225,3364,69696,16129,0,1,0,1,198.0,226.0,848.0,44748.0,0.8761061946902655,300.4663042672173
1210,10167,129,776,452,1098,75,838,602,1133,0.9492750247093942,2916,3844,22500,1225,1,0,1,1,323.0,322.0,1290.0,104006.0,1.0031055900621118,456.0844220097854
1460,10167,69,772,430,1310,75,838,602,1133,0.8913369030226994,36,4356,29584,31329,1,0,1,0,361.0,538.0,1798.0,194218.0,0.6710037174721191,647.892738036166
119,1473,147,949,298,1106,56,931,336,1070,0.9837016035855036,8281,324,1444,1296,0,1,1,1,151.0,157.0,616.0,23707.0,0.961783439490446,217.8302091079196
1602,1473,77,884,326,1166,56,931,336,1070,0.9828094657121318,441,2209,100,9216,1,0,1,0,249.0,282.0,1062.0,70218.0,0.8829787234042553,376.1980861195336
1601,1473,151,1000,239,1088,56,931,336,1070,0.9662122533915783,9025,4761,9409,324,0,0,0,1,88.0,88.0,352.0,7744.0,1.0,124.45079348883236
279,1473,102,905,325,1152,56,931,336,1070,0.9861553418910092,2116,676,121,6724,1,1,1,0,223.0,247.0,940.0,55081.0,0.9028340080971659,332.7731960359789
886,1473,132,932,326,1168,56,931,336,1070,0.9777597642227572,5776,1,100,9604,0,1,1,0,194.0,236.0,860.0,45784.0,0.8220338983050848,305.50286414369344
935,1473,75,898,339,1170,56,931,336,1070,0.9835378294831456,361,1089,9,10000,1,1,1,0,264.0,272.0,1072.0,71808.0,0.9705882352941176,379.0514476954283
1413,1473,141,942,314,1144,56,931,336,1070,0.9808844017019576,7225,121,484,5476,0,1,1,1,173.0,202.0,750.0,34946.0,0.8564356435643564,265.9567634033773
1607,1473,131,924,336,1168,56,931,336,1070,0.9780513970541492,5625,49,0,9604,0,1,1,0,205.0,244.0,898.0,50020.0,0.8401639344262295,318.6863661972379
1426,17285,74,863,395,1118,93,855,344,1096,0.9944601398380656,361,64,2601,484,1,1,0,0,321.0,255.0,1152.0,81855.0,1.258823529411765,409.95853448855036
738,17285,54,877,398,1105,93,855,344,1096,0.9921053046923092,1521,484,2916,81,0,1,0,1,344.0,228.0,1144.0,78432.0,1.5087719298245614,412.69843711843635
1375,17285,75,906,333,1089,93,855,344,1096,0.9951151375495194,324,2601,121,49,1,0,1,1,258.0,183.0,882.0,47214.0,1.4098360655737705,316.3115552742264
806,8836,45,831,525,1114,114,811,583,1217,0.9698814121924872,4761,400,3364,10609,0,1,1,1,480.0,283.0,1526.0,135840.0,1.6961130742049468,557.2153982079103
140,8836,46,857,482,1124,114,811,583,1217,0.9597191041081712,4624,2116,10201,8649,0,1,0,1,436.0,267.0,1406.0,116412.0,1.6329588014981269,511.2582517671475
1671,8836,69,846,534,1137,114,811,583,1217,0.9810306730600848,2025,1225,2401,6400,1,1,1,1,465.0,291.0,1512.0,135315.0,1.5979381443298968,548.5489950770124
909,8836,48,849,492,1081,114,811,583,1217,0.9487209556284444,4356,1444,8281,18496,0,1,0,0,444.0,232.0,1352.0,103008.0,1.913793103448276,500.95908016523657
1560,8836,44,886,481,1076,114,811,583,1217,0.935761494281144,4900,5625,10404,19881,0,0,0,0,437.0,190.0,1254.0,83030.0,2.3,476.51757575140925
809,8836,39,839,502,1103,114,811,583,1217,0.959127247255677,5625,784,6561,12996,0,1,1,0,463.0,264.0,1454.0,122232.0,1.7537878787878791,532.977485453185
861,8836,82,848,504,1122,114,811,583,1217,0.9722031910686284,1024,1369,6241,9025,1,1,1,1,422.0,274.0,1392.0,115628.0,1.54014598540146,503.1500770148008
